Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
Rhinolophidae,Rhinolophus,darlingi,NMZB81515,23-May-86,1986,Zimbabwe,Matobo Research Station,-20.25,28.75,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM39657,01-Feb-88,1988,South Africa,"Kruger NP, Nwanedzi",-24.45,31.97,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM39718,07-Feb-88,1988,South Africa,"Kruger NP, Renosterkoppies",-25.13,31.62,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB33677,08-Feb-88,1988,Zimbabwe,"Dick's Mine, Mutanda",-19.13,32.13,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM39734,10-Feb-88,1988,South Africa,"Kruger NP, Tshokwane",-24.78,31.95,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM40091,29-Mar-88,1988,South Africa,Blyde River Canyon NR,-24.58,30.78,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31735,01-Jun-88,1988,Zimbabwe,Sengereri Hills,-17.62,31.12,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM41540,17-Sep-88,1988,South Africa,Phalaborwa,-24.37,30.75,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM41873,02-Feb-89,1989,Zimbabwe,Mazowe,-17.06,30.96,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31733,13-Jul-89,1989,Zimbabwe,"Mabura 2 Cave, Munyati R",-18.12,29.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB83850,25-Mar-90,1990,Zimbabwe,Morgenster Mission,-20.25,30.75,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB30090,06-Jan-91,1991,Zimbabwe,"Tingwa R, Mavuradonha",-16.62,30.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB30586,25-May-92,1992,Zimbabwe,"Dwala Ranch, Bubiana",-21.12,29.62,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB30485,25-May-92,1992,Zimbabwe,Mberengwa Mountain,-20.62,29.92,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM44208,19-Mar-93,1993,South Africa,Percy Fyfe NR,-24.03,29.13,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB30079,29-Jul-93,1993,Zimbabwe,Chivi,-20.3,30.52,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM44525,08-Sep-93,1993,South Africa,Doorndraai Dam NR,-24.27,28.72,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM44605,24-Jan-94,1994,South Africa,Wonderkop NR,-23.22,28.6,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM45096,08-Jun-94,1994,South Africa,Shashe-Limpopo R Confluence,-22.22,29.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31139,24-Jul-94,1994,Zimbabwe,"Chinhoyi, Badze Cave",-17.17,29.19,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB65240,17-Aug-94,1994,Zimbabwe,"Matobo NP, Gordon Park",-20.47,28.53,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,BMNH 1985.8.27.1,13-Feb-95,1895,Zimbabwe,Mazowe,-17.5,31.05,Van Cakenberghe & Seamark 2022,Holotype,
Rhinolophidae,Rhinolophus,darlingi,NMZB29891,27-Aug-95,1995,Zimbabwe,"Matobo Hills, Lumane Valley",-20.58,28.83,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM4573,08-Nov-95,1995,South Africa,"Mkhuze GR, Ghost Mountain",-27.62,32.07,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31655,01-Apr-96,1996,Zimbabwe,"Sentinel Ranch, Limpopo R",-22.15,29.47,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31816,05-Jun-96,1996,Zimbabwe,"Shurugwi, 2km E",-19.62,30.12,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB31857,07-Jun-96,1996,Zimbabwe,"Princess Farm, Shurugwi",-19.62,29.92,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32223,28-Jun-97,1997,Zimbabwe,"Homestead Mine, Esigodini",-20.3,28.93,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32186,29-Jun-97,1997,Zimbabwe,"Matabele Sheba Mine, Esigodini",-20.37,28.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32287,31-Jul-97,1997,Zimbabwe,"Kudu Asbestos Mine, Esigodini",-20.37,29.12,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32394,09-Aug-97,1997,Zimbabwe,"Red Hill Mine, Mzingwane",-20.37,28.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32358,24-Sep-97,1997,Zimbabwe,"Radio Mine, Mzinyatini",-20.37,28.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32565,15-Nov-97,1997,Zimbabwe,Nyashato Dam,-17.12,32.12,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM5826,02-Apr-98,1998,Eswatini,Mlawula NR,-26.19,32.01,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB32850,31-Jul-98,1998,Botswana,Makalamabedi Resource Area,-20.37,23.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB84272,11-Jul-99,1999,Zimbabwe,Nyandia Dam,-17,32,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM6331,06-Aug-99,1999,South Africa,Phinda GR,-27.86,32.27,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB84092,10-Aug-99,1999,Zimbabwe,"Chikwarakwara, Pesu R Gorge",-22.28,31.2,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM7375,26-Jul-02,2002,South Africa,"Mkhuze GR, Umpila Cave",-27.6,32.3,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM47095,05-Feb-04,2004,South Africa,Waterberg NR,-24.12,28.39,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM8039,02-May-05,2005,Eswatini,Maguga Dam,-26.13,31.13,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,TM47742,03-Feb-06,2006,Eswatini,Mlawula NR,-26.19,32.01,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM13483,15-Sep-10,2010,South Africa,"Soutpansberg, Lajuma",-23.0228,29.2645,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,DM13606,31-Mar-12,2012,South Africa,"Soutpansberg, Buzzard Mountain Retreat",-23.0109,29.7636,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,ENMNH,17-Feb-16,2016,Eswatini,IYSIS Ranch,-26.0018,31.8434,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,ENMNH,04-Mar-16,2016,Eswatini,IYSIS Ranch,-25.975,31.7192,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,,,NA,Botswana,Gaborone,-24.63,25.88,Smithers 1971,,
Rhinolophidae,Rhinolophus,darlingi,BMNH95.8.18.2,,NA,Malawi,Fort Johnston (=Mangochi),-14.48,35.27,Happold et al. 1987,,
Rhinolophidae,Rhinolophus,darlingi,,,NA,Mozambique,Manica,-18.93,32.88,Smithers & Lobao Tello 1976,,
Rhinolophidae,Rhinolophus,darlingi,,,NA,Mozambique,Zumbo (=Zumbu),-15.7,30.6,Smithers & Lobao Tello 1976,,
Rhinolophidae,Rhinolophus,darlingi,TM40746,,NA,South Africa,"Grootkloof, Magaliesberg",-25.77,27.17,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,KM9636,,NA,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,BMNH66.5444,,NA,Zambia,Nyika Plateau,-10.58,33.65,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,NMZB58411,,NA,Zimbabwe,"Marondera, Peterhouse School",-18.18,31.62,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,BMNH4.12.1.3,,NA,Zimbabwe,Mazowe,-17.06,30.96,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,darlingi,BMNH49.441,,NA,Zimbabwe,Odzi,-18.95,32.38,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,deckenii,ROM,11-Jul-58,1958,Tanzania,"Mararenge, Kilwa",-8.9167,39.518,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,05-Aug-92,1992,Tanzania,"East Usambara Mts, 4.5 km WNW Amani, Monga Tea Estate",-5.1,38.6,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,04-Aug-96,1996,Tanzania,"Uluguru Mts, Uluguru North Forest Reserve, 3 km W, 1.3 km N Tegetero",-6.9292,37.7056,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,FMNH215878,05-May-06,2006,Kenya,"Kilifi, Gedi Ruins",-3.3091,40.0176,P. Webala Unpublished,,Yes
Rhinolophidae,Rhinolophus,deckenii,FMNH,27-Jul-07,2007,Tanzania,"Rubeho Mts, Mwofwomero forest, near Chugu Peak",-6.8337,36.572,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,30-Sep-07,2007,Malawi,"Bua River, Nkhotakota Wildlife Reserve",-12.8333,34.15,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,07-Oct-10,2010,Mozambique,Mossuril,-14.9471,40.5801,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,deckenii,DM14533,26-Jun-14,2014,Mozambique,"Gorongosa NP, Nhascuvo",-19.0587,34.2274,Monadjem et al. 2020,,
Rhinolophidae,Rhinolophus,deckenii,EOWL,03-Dec-18,2018,Mozambique,Ndzou,-19.7408,33.3215,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,deckenii,,,NA,Kenya,Gebbi (=Lake Jipe),-3.5833,37.75,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Kenya,"Kilifi, 6 mi S",-3.5333,39.8333,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Kenya,"Mombasa, well S",-4.3333,39.5667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Kenya,Shimoni,-4.62,39.36,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Kenya,Tanganyiko (near Mombasa),-4.3167,39.4,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,deckenii,DM8560,,NA,Mozambique,Chinizuia Forest,-18.98,35.05,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,deckenii,FMNH,,NA,Tanzania,"Udzungwa Mts, 4.5 km W Chita",-8.5194,35.9042,GBIF,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Tanzania,"Mafia Island, Mlola forest",-7.8833,39.82,Kock & Stanley 2009,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,,NA,Tanzania,"Udzungwa mts, Mwaya",-7.8467,36.8833,Stanley et al. 2005a,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,,NA,Tanzania,"Udzungwa mts, Njokanoni",-7.8233,36.875,Stanley et al. 2005a,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,,NA,Tanzania,"Mikumi NP, Malundwe Mount",-7.4333,37.3,Stanley et al. 2005b,,
Rhinolophidae,Rhinolophus,deckenii,FMNH,,NA,Tanzania,"Usambara mts E, Kwamgumi",-4.9417,38.7333,Stanley et al. 2005b,,
Rhinolophidae,Rhinolophus,deckenii,,,NA,Tanzania,Rombo,-2.7667,37.6333,Swynnerton & Hayman 1951,,
Rhinolophidae,Rhinolophus,deckenii,ZMB3269,,1868,Tanzania,Tanzania coast opposite Zanzibar,-6.25,38.8,Van Cakenberghe & Seamark 2022,Holotype,
Rhinolophidae,Rhinolophus,denti,BMNH 1904.4.8.2,01-May-04,1904,South Africa,Kuruman,-26.47,22.45,Van Cakenberghe & Seamark 2022,Holotype,
Rhinolophidae,Rhinolophus,denti,USNM00322855,27-Sep-61,1961,Botswana,Drotsky Caves,-20.12,21.37,Monadjem et al. 2020,,
Rhinolophidae,Rhinolophus,denti,NMZB64259,10-Apr-65,1965,Botswana,"Kaikai, 35km SE",-20.13,21.63,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,SMM8116,25-Jun-65,1965,Namibia,"Etosha NP, Okaukuejo",-19.13,15.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,NMZB64260,05-Mar-67,1967,Botswana,Khuis,-26.67,21.83,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,NMZB64261,29-Apr-67,1967,Botswana,Tsodilo Hills,-18.87,21.62,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,NMZB62082,01-Sep-69,1969,Botswana,Drotsky Caves,-20.12,21.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,SMM1165,13-Jun-70,1970,Namibia,Ombalantu,-17.38,14.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,SMM3507,14-Feb-71,1971,Namibia,Arnhem Cave,-22.7,18.1,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,SMM7082,02-Jul-77,1977,Namibia,"Hoba 322, Grootfontein",-19.63,17.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,SMM7608,01-Jun-78,1978,Namibia,Namibi-Naukluft NP,-22.63,15.63,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,KM28198,21-Oct-82,1982,Namibia,"Outjo, SW of",-20.3,15.83,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM35974,14-Jun-83,1983,South Africa,"Warrenton, 47km W",-28.13,24.4,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM35975,14-Jun-83,1983,South Africa,"Warrenton, 47km W",-28.13,24.4,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM35976,14-Jun-83,1983,South Africa,"Warrenton, 47km W",-28.13,24.4,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM35977,14-Jun-83,1983,South Africa,"Warrenton, 47km W",-28.13,24.4,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM35990,15-Jun-83,1983,South Africa,Koegelbeen Cave,-28.68,23.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,TM36080,15-Jun-83,1983,South Africa,"Postmasburg, 6km NE",-28.3,23.12,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,MMK2947,10-Jul-85,1985,South Africa,Koegelbeen Cave,-28.68,23.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,NMB7517,25-Aug-89,1989,South Africa,Koegelbeen Cave,-28.68,23.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,NMB7640,02-Dec-90,1990,South Africa,Jagersfontein Commonage,-29.63,25.38,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,MMK7068,08-Apr-96,1996,South Africa,"Kuruman, 44km SSE",-27.83,23.58,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,MG4013,17-Jun-02,2002,Namibia,Uris,-19.27,17.52,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,,,NA,Angola,Ruacana Falls,-17.38,14.13,Crawford-Cabral 1989,,
Rhinolophidae,Rhinolophus,denti,LACM058982,,NA,Namibia,"Opuwo, 70km NW",-17.47,13.03,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,denti,LACM056202,,NA,Namibia,"Rehoboth, 20km NW",-22.67,16.83,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,eloquens,BMNH 1899.8.4.4,04-Jul-63,1963,Uganda,Entebbe,0.05,32.4667,Van Cakenberghe & Seamark 2022,Holotype,
Rhinolophidae,Rhinolophus,eloquens,ROM,25-Oct-70,1970,Tanzania,"Rohogo Mine, Serengeti National Park",-2.3333,34.8333,GBIF,,
Rhinolophidae,Rhinolophus,eloquens,AMNH,,1911,Democratic Republic of Congo,Aba,3.8833,30.2833,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,BMNH,,NA,Democratic Republic of Congo,Boga,1.0333,29.9333,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,RMCA,,1927,Democratic Republic of Congo,Bunia,1.5667,30.2167,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,RMCA,,1949,Democratic Republic of Congo,Kilo mines,1.8,30.233,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,MCZ,,1927,Democratic Republic of Congo,Rutshuru,-1.1833,29.45,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,IPNC,,NA,Democratic Republic of Congo,Vankerckhovenville (= Nzoro),3.2833,29.4333,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,ROM71818,,NA,Ethiopia,Ginir,7.13,40.71,Cotterill 2002,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Cherangani Hills,1.25,35.45,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Diani,-4.3,39.5667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Elgonyi,0.9667,34.6667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Elmenteita,-0.4833,36.15,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Ithundu,-2.3333,37.7333,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Kirui,0.8333,34.6667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Kitale,1.0167,35,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,"Kitale, 25 mi NW",1.1667,34.8333,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Koru ,-0.1833,35.2667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Lake Naivasha,-0.7667,36.35,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Londiani,-0.1667,35.6,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Machakos,-1.5167,37.2667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Mount Elgon,1.1333,34.55,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,"Mount Elgon, Kapsakwany",-0.85,34.7167,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,"Mount Elgon, Kiminini caves",-0.95,34.8333,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Mount Mbololo,-3.2833,38.4667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Narok,-1.0833,35.8667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Ninangop (= Kinangop?),-0.7333,36.6667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Nyuki River (N Guaso Nyiro),0.35,36.9167,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Ribe,-3.8833,39.6333,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,S Guaso Nyiro,0.0833,35.9167,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Kenya,Thomson's Falls,0.0333,36.3667,Aggundey & Schlitter 1984,,
Rhinolophidae,Rhinolophus,eloquens,RMCA,,1982,Rwanda,Kidaho,-1.367,29.75,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,RMCA,,1948,Rwanda,Rwankwi,-1.5333,29.5333,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,RMCA,,1926,Rwanda,Shangugu,-2.483,28.9,Van Cakenberghe et al. 2017,,
Rhinolophidae,Rhinolophus,eloquens,BMNH,,NA,South Sudan,Bor,6.2,31.5667,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,FMNH,,NA,South Sudan,Kapoeta,4.75,33.75,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,ZMK,,NA,South Sudan,Katire,4.0333,32.8,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,FMNH,,NA,South Sudan,"Lowai (Torit, 25 mi W)",4.4,32.25,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,FMNH,,NA,South Sudan,Nagichot,4.2833,33.5667,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,FMNH,,NA,South Sudan,Torit,4.4167,32.5667,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,ZMK,,NA,South Sudan,Torit (36 mi S),4.0333,32.5667,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,BMNH,,NA,South Sudan,Yei,4.0833,30.6667,Koopman 1975,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Tanzania,Unyanganyi,-4.8333,35,Swynnerton & Hayman 1951,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Tanzania,Zanzibar Island,-6,39.3333,Swynnerton & Hayman 1951,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Budongo,1.75,31.6,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Busoga,0.2333,33.5333,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Bussu,0.1833,32.9333,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Debasien,1.75,34.7,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Kabei,1.3167,34.7167,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Kayonza,-0.9333,29.7,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Kichwamba,0.7167,30.2,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Malabigambo,-0.95,31.55,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Queen Elizabeth NP,-0.25,30,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,eloquens,,,NA,Uganda,Ruhija,-1.0333,29.75,Thorn & Kerbis Peterhans 2009,,
Rhinolophidae,Rhinolophus,fumigatus,KM1752,29-Oct-23,1923,Namibia,Karibib,-21.97,15.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,TM3991,15-Apr-24,1924,Namibia,Okahandja,-21.98,16.92,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,MCZ,03-May-39,1939,Tanzania,Mbanja,-9.8885,39.7357,GBIF,,
Rhinolophidae,Rhinolophus,fumigatus,MHNG,26-Sep-44,1944,Senegal,Sebikhoutane (=Sébikotane)/Région de Dakar,14.7451,-17.1337,GBIF,,
Rhinolophidae,Rhinolophus,fumigatus,KM11683,24-Jun-46,1946,Malawi,Mulanje,-15.93,35.62,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,KM11681,06-Jul-46,1946,Malawi,Zomba Plateau,-15.33,35.32,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,TM10979,29-Jun-51,1951,Namibia,Ohopoho,-18.13,13.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,TM11862,18-May-54,1954,Namibia,"Nasib, Tsumeb",-19.13,17.63,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,ROM,07-Jul-58,1958,Tanzania,Kilwa,-8.9167,39.5667,GBIF,,
Rhinolophidae,Rhinolophus,fumigatus,NMZB60697,02-Dec-60,1960,Zimbabwe,Mkota NR,-16.87,32.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,SMM6764,03-May-61,1961,Namibia,Ombalantu,-17.38,14.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,NMZB60694,09-Jul-61,1961,Zimbabwe,"Penrose Farm, Mvurwi",-17.12,30.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,USNM00368605,28-Apr-62,1962,Zimbabwe,Sabi-Lundi (=Save-Runde) R Confluence,-21.28,32.38,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,NMZB20120,28-Feb-63,1963,Zambia,"Chipangali, Chipata",-13.12,32.87,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,NMZB60699,02-Jun-63,1963,Zimbabwe,"Buffalo Range, Chiredzi",-21.03,31.53,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,NMZB64256,04-Mar-64,1964,Zambia,"Mpomwa Hills, Chipata",-13.37,32.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,NMZB62107,13-Apr-64,1964,Zambia,"Luangwa Valley, Lutembwe",-14.37,30.37,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,FMNH,16-Jun-64,1964,Kenya,"Isiolo, 38 mi N; Nyama Yango",0.9031,37.5833,GBIF,,
Rhinolophidae,Rhinolophus,fumigatus,IICA771,01-Jul-64,1964,Angola,Hoque,-14.63,13.88,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,SMM2683,13-Jul-64,1964,Namibia,Hoasas,-20.38,16.63,Monadjem et al. 2020,,Yes
Rhinolophidae,Rhinolophus,fumigatus,USNM00365204,22-Aug-64,1964,Mozambique,Vila Gouveia,-18.07,33.18,Monadjem et al. 2020,,Yes
